District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min
Azamgarh,Azamgarh,Potato,2150,2300,2230,29-03-2025,33.5,20.5,0,0,38,12
Azamgarh,Azamgarh,Potato,2150,2300,2230,30-03-2025,32.1,18.1,0,0,44,19
Azamgarh,Azamgarh,Potato,2160,2260,2210,31-03-2025,33.8,17.1,0,0,47,17
Azamgarh,Azamgarh,Potato,2160,2280,2225,1/4/2025,34.5,18.4,0,0,41,14
Azamgarh,Azamgarh,Potato,2165,2300,2235,2/4/2025,33.6,19.2,0,0,49,18
Azamgarh,Azamgarh,Potato,2165,2315,2240,3/4/2025,36.1,18.3,0,0,72,16
Azamgarh,Azamgarh,Potato,2165,2315,2240,4/4/2025,37,21.9,0,0,58,11
Azamgarh,Azamgarh,Potato,2165,2315,2240,5/4/2025,37.7,21.1,0,0,37,12
Azamgarh,Azamgarh,Potato,2170,2280,2220,6/4/2025,37.1,20.1,0,0,47,14
Azamgarh,Azamgarh,Potato,2175,2325,2250,7/4/2025,36.9,21.5,0,0,61,20
Azamgarh,Azamgarh,Potato,2175,2325,2250,8/4/2025,34.9,24.3,0.9,0.9,72,35
Azamgarh,Azamgarh,Potato,2185,2315,2240,9/4/2025,36.3,24.7,1.9,1.9,71,35
Azamgarh,Azamgarh,Potato,2185,2335,2260,10/4/2025,34.7,22.6,6.2,6.2,87,39
Azamgarh,Azamgarh,Potato,2185,2335,2260,11/4/2025,32.9,20.5,0,0,93,41
Azamgarh,Azamgarh,Potato,2190,2335,2265,12/4/2025,35.6,21.4,9.5,9.5,83,34
Azamgarh,Azamgarh,Potato,2200,2300,2250,13-04-2025,34,20.5,0,0,78,28
Azamgarh,Azamgarh,Potato,2200,2310,2260,14-04-2025,31.8,20.7,0.2,0.2,93,46
Azamgarh,Azamgarh,Potato,2200,2360,2280,15-04-2025,34.5,21,0,0,92,32
Azamgarh,Azamgarh,Potato,2200,2360,2280,16-04-2025,34.8,22.2,0,0,79,32
Azamgarh,Azamgarh,Potato,2220,2330,2280,17-04-2025,36.3,22.7,0.1,0.1,76,29
Azamgarh,Azamgarh,Potato,2225,2375,2300,18-04-2025,35.2,24.2,0,0,83,40
Azamgarh,Azamgarh,Potato,2225,2375,2300,19-04-2025,34.9,23.3,0,0,85,39
Azamgarh,Azamgarh,Potato,2230,2330,2280,20-04-2025,37.2,23.8,0,0,78,36
Azamgarh,Azamgarh,Potato,2235,2385,2310,21-04-2025,40,24.6,0,0,81,22
Azamgarh,Azamgarh,Potato,2250,2400,2320,22-04-2025,40.6,24.4,0,0,64,16
Azamgarh,Azamgarh,Potato,2250,2400,2325,23-04-2025,39.7,23.1,0,0,35,10
Azamgarh,Azamgarh,Potato,2250,2400,2325,24-04-2025,40.4,22.9,0,0,36,9
Azamgarh,Azamgarh,Potato,2250,2400,2325,25-04-2025,41.1,21.7,0,0,41,9
Azamgarh,Azamgarh,Potato,2250,2400,2330,26-04-2025,41.2,22,0,0,44,10
Azamgarh,Azamgarh,Potato,2260,2380,2320,27-04-2025,38.9,23.4,0,0,49,18
Azamgarh,Azamgarh,Potato,2260,2400,2335,28-04-2025,32.8,23.8,1.1,1.1,74,34
Azamgarh,Azamgarh,Potato,2260,2410,2335,29-04-2025,34.4,22.9,13,13,78,35
Azamgarh,Azamgarh,Potato,2260,2410,2335,30-04-2025,33.5,23.1,0,0,76,34
Azamgarh,Azamgarh,Potato,2260,2440,2390,1/5/2025,31.7,23.1,2.2,2.2,73,44
Azamgarh,Azamgarh,Potato,2265,2410,2335,2/5/2025,34.3,22.4,0,0,75,33
Azamgarh,Azamgarh,Potato,2265,2415,2340,3/5/2025,34.6,24.1,2.1,2.1,67,34
Azamgarh,Azamgarh,Potato,2265,2415,2340,4/5/2025,36.3,24.7,0,0,69,31
Azamgarh,Azamgarh,Potato,2270,2370,2320,5/5/2025,36.3,23.7,0.9,0.9,78,31
Azamgarh,Azamgarh,Potato,2270,2430,2350,6/5/2025,32.5,23.1,0.6,0.6,85,45
Azamgarh,Azamgarh,Potato,2275,2380,2330,7/5/2025,35.6,23.7,0,0,83,35
Azamgarh,Azamgarh,Potato,2275,2425,2350,8/5/2025,38,24.8,0,0,74,25
Azamgarh,Azamgarh,Potato,2275,2425,2350,9/5/2025,38,26.7,0.2,0.2,57,25
Azamgarh,Azamgarh,Potato,2280,2400,2340,10/5/2025,38.9,25.2,0,0,64,27
Azamgarh,Azamgarh,Potato,2285,2435,2360,11/5/2025,37.6,27.1,0.2,0.2,69,33
Azamgarh,Azamgarh,Potato,2285,2435,2360,12/5/2025,37.6,27,0,0,68,30
Azamgarh,Azamgarh,Potato,2285,2435,2360,13-05-2025,39.4,24.9,0,0,64,21
Azamgarh,Azamgarh,Potato,2285,2435,2360,14-05-2025,40.2,24.9,0,0,58,21
Azamgarh,Azamgarh,Potato,2285,2435,2360,15-05-2025,40.2,24.5,0,0,56,20
Azamgarh,Azamgarh,Potato,2285,2435,2360,16-05-2025,39.4,25.3,0,0,76,28
Azamgarh,Azamgarh,Potato,2300,2400,2350,17-05-2025,37.9,25.9,5,5,82,38
Azamgarh,Azamgarh,Potato,2300,2400,2350,18-05-2025,36.6,26,0,0,84,42
Azamgarh,Azamgarh,Potato,2300,2400,2350,19-05-2025,35.9,25.3,0,0,83,45
Azamgarh,Azamgarh,Potato,2300,2440,2370,20-05-2025,36.1,25.5,0,0,85,49
Azamgarh,Azamgarh,Potato,2300,2440,2370,21-05-2025,36.5,25.4,0,0,83,45
Azamgarh,Azamgarh,Potato,2300,2450,2380,22-05-2025,33.6,26.3,0.1,0.1,81,48
Azamgarh,Azamgarh,Potato,2300,2450,2380,23-05-2025,34.8,24.1,2.1,2.1,88,45
Azamgarh,Azamgarh,Potato,2300,2460,2380,24-05-2025,32.9,26.8,3.3,3.3,82,54
Azamgarh,Azamgarh,Potato,2300,2460,2380,25-05-2025,34.5,26.7,0,0,82,50
Azamgarh,Azamgarh,Potato,2300,2460,2380,26-05-2025,35.1,27,1.3,1.3,84,51
Azamgarh,Azamgarh,Potato,2300,2470,2385,27-05-2025,34.6,24.6,2.4,2.4,93,54
Azamgarh,Azamgarh,Potato,2310,2410,2365,28-05-2025,36.1,27.5,0,0,81,48
Azamgarh,Azamgarh,Potato,2315,2465,2390,29-05-2025,37.1,26.2,1.7,1.7,85,45
Azamgarh,Azamgarh,Potato,2320,2430,2380,30-05-2025,36.7,26.2,0.9,0.9,95,47
Azamgarh,Azamgarh,Potato,2320,2440,2390,31-05-2025,38.2,28.5,0.2,0.2,80,33
Azamgarh,Azamgarh,Potato,2325,2465,2375,1/6/2025,37.9,27.9,0.5,0.5,72,31
Azamgarh,Azamgarh,Potato,2325,2475,2400,2/6/2025,37.1,29.1,0.2,0.2,54,28
Azamgarh,Azamgarh,Potato,2325,2475,2400,3/6/2025,35.4,26.5,0.7,0.7,85,36
Azamgarh,Azamgarh,Potato,2325,2475,2400,4/6/2025,34.8,25.1,0.6,0.6,94,41
Azamgarh,Azamgarh,Potato,2325,2475,2400,5/6/2025,34.2,23.8,2.1,2.1,89,43
Azamgarh,Azamgarh,Potato,2325,2475,2400,6/6/2025,36.2,25.4,0,0,78,34
Azamgarh,Azamgarh,Potato,2325,2475,2400,7/6/2025,36.9,24.8,0,0,79,34
Azamgarh,Azamgarh,Potato,2335,2485,2410,8/6/2025,38,26.8,0,0,68,33
Azamgarh,Azamgarh,Potato,2340,2490,2415,9/6/2025,38.8,27.9,0,0,64,36
Azamgarh,Azamgarh,Potato,750,950,825,10/6/2025,39.1,28.8,0,0,61,37
Azamgarh,Azamgarh,Potato,800,925,850,11/6/2025,38.9,29.3,0,0,64,37
Azamgarh,Azamgarh,Potato,800,975,860,12/6/2025,38.8,29.6,0,0,67,37
Azamgarh,Azamgarh,Potato,800,1000,900,13-06-2025,38.6,30.2,0.3,0.3,71,42
Azamgarh,Azamgarh,Potato,825,975,900,14-06-2025,39.3,30.3,0,0,76,38
Azamgarh,Azamgarh,Potato,825,1000,900,15-06-2025,37.6,28.8,3.1,3.1,82,48
Azamgarh,Azamgarh,Potato,850,975,900,16-06-2025,36.5,27.5,6.3,6.3,90,49
Azamgarh,Azamgarh,Potato,850,1000,900,17-06-2025,35.4,26.5,0.5,0.5,92,54
Azamgarh,Azamgarh,Potato,850,1000,925,18-06-2025,34.1,26.4,9.9,9.9,98,58
Azamgarh,Azamgarh,Potato,850,1000,925,19-06-2025,34.5,27.3,0.2,0.2,92,58
Azamgarh,Azamgarh,Potato,850,1025,925,20-06-2025,31.8,26.7,7,7,94,66
Azamgarh,Azamgarh,Potato,860,970,930,21-06-2025,34.1,26.1,4.9,4.9,95,60
Azamgarh,Azamgarh,Potato,875,1025,950,22-06-2025,34.8,25.8,8.8,8.8,98,59
Azamgarh,Azamgarh,Potato,880,1000,930,23-06-2025,33.7,26,9.9,9.9,98,63
Azamgarh,Azamgarh,Potato,880,1000,950,24-06-2025,34.8,25.6,5.4,5.4,96,57
Azamgarh,Azamgarh,Potato,890,1050,950,25-06-2025,35.3,26.2,2.8,2.8,95,54
Azamgarh,Azamgarh,Potato,900,1035,960,26-06-2025,34.8,27.7,20.9,20.9,86,57
Azamgarh,Azamgarh,Potato,900,1050,975,27-06-2025,34.1,26.7,14.6,14.6,95,60
Azamgarh,Azamgarh,Potato,900,1050,975,28-06-2025,34.3,26,6.2,6.2,98,59
Azamgarh,Azamgarh,Potato,900,1075,975,29-06-2025,32.8,25,23,23,99,64
Azamgarh,Azamgarh,Potato,900,1075,1000,30-06-2025,33.6,24.7,5,5,99,59
Jammu,Akhnoor,Apple,6500,8500,7500,1/4/2024,27.3,13.6,0,0,81,37
Jammu,Akhnoor,Apple,6500,8500,7500,2/4/2024,28.5,13.9,0,0,76,32
Jammu,Akhnoor,Apple,7000,8000,7500,3/4/2024,30,15.3,1.1,1.1,70,29
Jammu,Akhnoor,Apple,7000,9000,8000,4/4/2024,31.6,16.3,0,0,53,19
Jammu,Akhnoor,Apple,8000,12000,10000,5/4/2024,30.3,14.6,0,0,70,21
Jammu,Akhnoor,Apple,9000,11000,10000,6/4/2024,30.5,14.6,0,0,59,22
Jammu,Akhnoor,Apple,9000,11000,10000,7/4/2024,31,13.8,0.5,0.5,68,20
Jammu,Akhnoor,Apple,9000,13000,12000,8/4/2024,31.9,13.8,0,0,66,21
Jammu,Akhnoor,Apple,3600,6000,4800,9/4/2024,32,14.2,0,0,53,22
Jammu,Akhnoor,Apple,4000,6000,5000,10/4/2024,32.3,14.8,0,0,53,23
Jammu,Akhnoor,Apple,4000,6000,5000,11/4/2024,30.9,19.5,0.3,0.3,59,26
Jammu,Akhnoor,Apple,4000,6400,5200,12/4/2024,33.2,15.9,0,0,63,23
Jammu,Akhnoor,Apple,4000,8000,6000,13-04-2024,32.8,19.2,0.9,0.9,63,27
Jammu,Akhnoor,Apple,4000,8000,6000,14-04-2024,27.7,19.6,5.1,5.1,78,41
Jammu,Akhnoor,Apple,4000,8000,6000,15-04-2024,28.6,18,11.4,11.4,93,40
Jammu,Akhnoor,Apple,4000,8400,6200,16-04-2024,29.1,16,0,0,87,40
Jammu,Akhnoor,Apple,4200,5800,5000,17-04-2024,29.7,15.5,0,0,85,29
Jammu,Akhnoor,Apple,4200,7400,5800,18-04-2024,26.5,19.8,4.4,4.4,84,46
Jammu,Akhnoor,Apple,4200,7800,6000,19-04-2024,29.7,18.2,25.8,25.8,92,39
Jammu,Akhnoor,Apple,4200,7800,6000,20-04-2024,29.6,16.1,0.4,0.4,76,38
Jammu,Akhnoor,Apple,4200,8200,6200,21-04-2024,29.7,16,0.8,0.8,80,36
Jammu,Akhnoor,Apple,4200,8200,6200,22-04-2024,30.6,16.7,0,0,81,29
Jammu,Akhnoor,Apple,4200,8200,6200,23-04-2024,30.5,15.9,0.4,0.4,82,32
Jammu,Akhnoor,Apple,4200,8200,6200,24-04-2024,30.3,16,0.1,0.1,79,31
Jammu,Akhnoor,Apple,4300,7900,6100,25-04-2024,33.6,15.7,0,0,78,26
Jammu,Akhnoor,Apple,4400,6200,5300,26-04-2024,32.8,17.7,0,0,68,28
Jammu,Akhnoor,Apple,4400,7600,6000,27-04-2024,27.8,20.4,1.7,1.7,75,39
Jammu,Akhnoor,Apple,4400,7600,6000,28-04-2024,28.8,18.2,4.3,4.3,71,41
Jammu,Akhnoor,Apple,4400,7600,6000,29-04-2024,25.2,16.1,14.8,14.8,91,46
Jammu,Akhnoor,Apple,4400,8000,6200,30-04-2024,29.3,14.1,1.3,1.3,88,24
Jammu,Akhnoor,Apple,4400,8000,6200,1/5/2024,27.8,12.6,0,0,79,28
Jammu,Akhnoor,Apple,4400,8000,6200,2/5/2024,30.4,13.7,0,0,77,31
Jammu,Akhnoor,Apple,4400,8400,6400,3/5/2024,31.9,16.4,0.2,0.2,73,30
Jammu,Akhnoor,Apple,4400,8600,6500,4/5/2024,33.6,20.7,0,0,66,25
Jammu,Akhnoor,Apple,4500,6500,5500,5/5/2024,34,18.4,0,0,66,28
Jammu,Akhnoor,Apple,4500,7500,6000,6/5/2024,35.3,18.5,0,0,69,23
Jammu,Akhnoor,Apple,4500,7500,6000,7/5/2024,36.7,17.8,0,0,76,21
Jammu,Akhnoor,Apple,4500,7900,6200,8/5/2024,36.2,19.4,0,0,69,26
Jammu,Akhnoor,Apple,4500,7900,6200,9/5/2024,35.6,22.8,0,0,60,31
Jammu,Akhnoor,Apple,4500,8100,6300,10/5/2024,36.3,22.4,0,0,71,32
Jammu,Akhnoor,Apple,4500,8500,6500,11/5/2024,33.6,20.2,0,0,70,33
Jammu,Akhnoor,Apple,4500,8500,6500,12/5/2024,30.9,20.7,7.2,7.2,78,42
Jammu,Akhnoor,Apple,4600,7400,6000,13-05-2024,35,19,0,0,60,20
Jammu,Akhnoor,Apple,4600,8600,6600,14-05-2024,36.1,18,0,0,66,15
Jammu,Akhnoor,Apple,4600,8600,6600,15-05-2024,38.6,19.3,0,0,50,17
Jammu,Akhnoor,Apple,4600,9000,6800,16-05-2024,38.7,21.5,0,0,43,18
Jammu,Akhnoor,Apple,4800,7600,6200,17-05-2024,40.2,20.8,0,0,51,16
Jammu,Akhnoor,Apple,4800,8800,6800,18-05-2024,40.3,22,0,0,53,16
Jammu,Akhnoor,Apple,4800,9200,7000,19-05-2024,39.5,22.9,0,0,55,15
Jammu,Akhnoor,Apple,5000,7000,6000,20-05-2024,40.4,23.8,0,0,51,12
Jammu,Akhnoor,Apple,5000,7800,6400,21-05-2024,40.1,23.5,0,0,44,16
Jammu,Akhnoor,Apple,5000,9000,7000,22-05-2024,40.4,24,0,0,43,17
Jammu,Akhnoor,Apple,5200,7600,6400,23-05-2024,38.7,25.9,0,0,62,26
Jammu,Akhnoor,Apple,5200,9600,7400,24-05-2024,38.7,24.6,0.1,0.1,53,25
Jammu,Akhnoor,Apple,5400,7400,6400,25-05-2024,41.4,22.8,0,0,54,14
Jammu,Akhnoor,Apple,5400,10000,6200,26-05-2024,41.9,23.1,0,0,42,13
Jammu,Akhnoor,Apple,5500,7500,6500,27-05-2024,40.7,23.5,0,0,32,10
Jammu,Akhnoor,Apple,5500,7500,6500,28-05-2024,41.7,23.6,0,0,37,8
Jammu,Akhnoor,Apple,5600,7600,6600,29-05-2024,41.8,22,0,0,39,12
Jammu,Akhnoor,Apple,5800,10200,8000,30-05-2024,43,30.8,0,0,34,9
Jammu,Akhnoor,Apple,6000,7200,6600,31-05-2024,41.7,27.2,0,0,29,11
Jammu,Akhnoor,Apple,6000,7200,6600,1/6/2024,42.6,29.8,0,0,21,8
Jammu,Akhnoor,Apple,6000,8000,7000,2/6/2024,41.6,25.7,0,0,29,10
Jammu,Akhnoor,Apple,6000,10000,8000,3/6/2024,42.8,24.1,0,0,33,10
Jammu,Akhnoor,Apple,6000,10000,8000,4/6/2024,40.9,25.6,0,0,40,15
Jammu,Akhnoor,Apple,6200,7000,6600,5/6/2024,38.4,25.6,0.7,0.7,48,17
Jammu,Akhnoor,Apple,6200,7000,6600,6/6/2024,35.8,24,0.2,0.2,65,23
Jammu,Akhnoor,Apple,6200,7200,6700,7/6/2024,37.2,23.8,0,0,50,21
Jammu,Akhnoor,Apple,6200,7400,6800,8/6/2024,37.8,22.5,0,0,50,15
Jammu,Akhnoor,Apple,6200,7800,7000,9/6/2024,39.3,23.5,0,0,45,13
Jammu,Akhnoor,Apple,6200,7800,7000,10/6/2024,40.2,21.7,0,0,48,12
Jammu,Akhnoor,Apple,6200,10200,8200,11/6/2024,41.5,23.4,0,0,44,12
Jammu,Akhnoor,Apple,6300,7300,6800,12/6/2024,42.9,25.2,0,0,32,12
Jammu,Akhnoor,Apple,6400,7200,6800,13-06-2024,43.3,26.2,0,0,36,10
Jammu,Akhnoor,Apple,6400,7600,7000,14-06-2024,42.3,26.4,0,0,36,14
Jammu,Akhnoor,Apple,6400,7600,7000,15-06-2024,42.7,26.8,0,0,40,13
Jammu,Akhnoor,Apple,6400,7600,7000,16-06-2024,43.2,25.6,0,0,40,14
Jammu,Akhnoor,Apple,6400,7600,7000,17-06-2024,43.8,28.2,0,0,39,14
Jammu,Akhnoor,Apple,6400,7600,7000,18-06-2024,44.2,27.4,0,0,49,12
Jammu,Akhnoor,Apple,6400,7600,7000,19-06-2024,41.8,28.6,0,0,39,13
Jammu,Akhnoor,Apple,6400,8000,7200,20-06-2024,40.2,27.5,0,0,47,19
Jammu,Akhnoor,Apple,6400,8000,7200,21-06-2024,35.2,22.8,10.8,10.8,91,28
Jammu,Akhnoor,Apple,6400,8000,7200,22-06-2024,38.8,26.9,0,0,60,24
Jammu,Akhnoor,Apple,6500,7500,7000,23-06-2024,40.7,26.5,0,0,55,20
Jammu,Akhnoor,Apple,6500,7500,7000,24-06-2024,41.2,26.6,0,0,53,17
Jammu,Akhnoor,Apple,6500,7500,7000,25-06-2024,40.9,29.6,0,0,61,23
Jammu,Akhnoor,Apple,6500,7900,7200,26-06-2024,42,28.2,0,0,53,20
Jammu,Akhnoor,Apple,6500,7900,7200,27-06-2024,36.7,25.8,12,12,88,46
Jammu,Akhnoor,Apple,6500,7900,7200,28-06-2024,36.8,27.3,1.4,1.4,82,43
Jammu,Akhnoor,Apple,6500,8300,7400,29-06-2024,36.4,27.1,0.1,0.1,86,45
Jammu,Akhnoor,Apple,6500,8300,7400,30-06-2024,37.1,26.9,5,5,92,45
Jammu,Akhnoor,Apple,6500,8300,7400,1/7/2024,36.4,25.1,34.9,34.9,96,51
Jammu,Akhnoor,Apple,6500,8500,7500,2/7/2024,36.7,26.4,13.9,13.9,92,54
Jammu,Akhnoor,Apple,6500,8500,7500,3/7/2024,37,26.5,4.8,4.8,96,50
Jammu,Akhnoor,Apple,6500,8500,7500,4/7/2024,33,25.5,6,6,95,58
Jammu,Akhnoor,Apple,6500,8500,7500,5/7/2024,32.8,24.4,13.4,13.4,91,60
Jammu,Akhnoor,Apple,6500,10500,8500,6/7/2024,32.2,24.2,5.2,5.2,94,62
Jammu,Akhnoor,Apple,6600,7800,7200,7/7/2024,33.3,23.7,5.3,5.3,95,57
Jammu,Akhnoor,Apple,6800,7600,7200,8/7/2024,33.9,24.8,2.7,2.7,91,57
Jammu,Akhnoor,Apple,6800,7800,7300,9/7/2024,34.3,23.6,5.9,5.9,96,57
Jammu,Akhnoor,Apple,6800,8000,7400,10/7/2024,33.9,25.2,10.6,10.6,93,58
Jammu,Akhnoor,Apple,6800,8400,7600,11/7/2024,33.3,26.5,6.7,6.7,97,63
Jammu,Akhnoor,Apple,6800,8400,7600,12/7/2024,34,25.3,6.4,6.4,89,57
Jammu,Akhnoor,Apple,6800,8400,7600,13-07-2024,33.9,24.2,0,0,97,51
Jammu,Akhnoor,Apple,6800,10800,8800,14-07-2024,32.9,25.5,6.4,6.4,87,58
Jammu,Akhnoor,Apple,6800,10800,8800,15-07-2024,36.3,26.7,0,0,85,45
Jammu,Akhnoor,Apple,7000,8000,7500,16-07-2024,36.6,27.3,0,0,84,47
Jammu,Akhnoor,Apple,7000,8000,7500,17-07-2024,35.2,27.6,0.1,0.1,83,58
Jammu,Akhnoor,Apple,7000,8000,7500,18-07-2024,33.9,24.3,8.5,8.5,94,60
Jammu,Akhnoor,Apple,7000,8200,7600,19-07-2024,35.9,26.4,5.2,5.2,90,51
Jammu,Akhnoor,Apple,7000,8200,7600,20-07-2024,35.4,26.1,6.6,6.6,95,55
Jammu,Akhnoor,Apple,7000,8200,7600,21-07-2024,35.2,25.5,5.5,5.5,94,54
Jammu,Akhnoor,Apple,7000,8600,7800,22-07-2024,34.1,25,10,10,95,62
Jammu,Akhnoor,Apple,7000,8600,7800,23-07-2024,33.9,25,17.4,17.4,97,59
Jammu,Akhnoor,Apple,7000,11000,9000,24-07-2024,34.6,26.4,0.4,0.4,92,59
Jammu,Akhnoor,Apple,7000,11000,9000,25-07-2024,34.8,25.4,11.8,11.8,95,59
Jammu,Akhnoor,Apple,7000,11000,9000,26-07-2024,34.2,24.5,20.2,20.2,98,62
Jammu,Akhnoor,Apple,7200,8000,7600,27-07-2024,34.2,25.8,36.9,36.9,97,67
Jammu,Akhnoor,Apple,7200,8000,7600,28-07-2024,34.6,26.9,6.3,6.3,99,57
Jammu,Akhnoor,Apple,7200,8000,7600,29-07-2024,31.2,27.3,1.8,1.8,93,75
Jammu,Akhnoor,Apple,7200,8800,8000,30-07-2024,34.8,26.9,0,0,93,64
Jammu,Akhnoor,Apple,7200,8800,8000,31-07-2024,35.7,26.4,4.1,4.1,97,61
Jammu,Akhnoor,Apple,7200,10800,9000,1/8/2024,26.9,24.9,45.7,45.7,98,89
Jammu,Akhnoor,Apple,7200,11200,9200,2/8/2024,33.6,24.7,1.5,1.5,97,62
Jammu,Akhnoor,Apple,7400,9400,8400,3/8/2024,31.7,24.8,19.2,19.2,98,69
Jammu,Akhnoor,Apple,7400,11000,9200,4/8/2024,30.6,26.3,10.9,10.9,94,75
Jammu,Akhnoor,Apple,7400,11400,9400,5/8/2024,32.4,25.5,7.9,7.9,97,73
Jammu,Akhnoor,Apple,7500,9500,8500,6/8/2024,32.8,24.4,10.5,10.5,98,65
Jammu,Akhnoor,Apple,7500,9700,8600,7/8/2024,32,25.5,19.4,19.4,96,71
Jammu,Akhnoor,Apple,7500,10500,9000,8/8/2024,31.5,24.6,61.4,61.4,99,69
Jammu,Akhnoor,Apple,7500,10500,9500,9/8/2024,31.3,25.2,4.6,4.6,96,71
Jammu,Akhnoor,Apple,7500,11500,9500,10/8/2024,31.6,24.6,25.9,25.9,98,71
Jammu,Akhnoor,Apple,7500,11500,9500,11/8/2024,29.4,24.4,18.9,18.9,99,73
Jammu,Akhnoor,Apple,7500,11500,9500,12/8/2024,32.5,24.1,0,0,97,62
Jammu,Akhnoor,Apple,7500,11500,9500,13-08-2024,33.1,25,0,0,91,63
Jammu,Akhnoor,Apple,7500,11500,9500,14-08-2024,32.3,25.9,9.8,9.8,97,70
Jammu,Akhnoor,Apple,7500,11500,9500,15-08-2024,29.5,24.9,44.3,44.3,97,80
Jammu,Akhnoor,Apple,7500,15000,9500,16-08-2024,32.9,25,8.4,8.4,98,60
Jammu,Akhnoor,Apple,7600,9600,8600,17-08-2024,31.6,24.8,26.2,26.2,97,69
Jammu,Akhnoor,Apple,7600,9600,8600,18-08-2024,32.6,24.8,1.8,1.8,99,66
Jammu,Akhnoor,Apple,7600,11600,8600,19-08-2024,31.7,24.7,8.6,8.6,98,67
Jammu,Akhnoor,Apple,7600,11600,9600,20-08-2024,30.9,23.3,5.4,5.4,98,71
Jammu,Akhnoor,Apple,7600,11600,9600,21-08-2024,32.1,24.2,2.3,2.3,95,65
Jammu,Akhnoor,Apple,7600,11600,9600,22-08-2024,32.6,23.6,0,0,96,61
Jammu,Akhnoor,Apple,7600,11600,9600,23-08-2024,32.8,24.9,2,2,91,61
Jammu,Akhnoor,Apple,7600,11600,9600,24-08-2024,32.5,23.1,4.9,4.9,97,62
Jammu,Akhnoor,Apple,7600,11600,9600,25-08-2024,32.8,24.9,0,0,95,61
Jammu,Akhnoor,Apple,7800,9000,8400,26-08-2024,32.1,25.7,13.3,13.3,91,70
Jammu,Akhnoor,Apple,7800,9400,8600,27-08-2024,31.1,24.2,7.9,7.9,96,62
Jammu,Akhnoor,Apple,7800,9400,8600,28-08-2024,31.1,25,1.2,1.2,94,65
Jammu,Akhnoor,Apple,7800,9400,8600,29-08-2024,28.1,24.5,22.5,22.5,94,81
Jammu,Akhnoor,Apple,7800,9800,8800,30-08-2024,31.5,24.8,0.8,0.8,97,66
Jammu,Akhnoor,Apple,7800,9800,8800,31-08-2024,32.4,24.9,0,0,97,61
Jammu,Akhnoor,Apple,7800,9800,8800,1/9/2024,32.6,24.6,0.3,0.3,95,65
Jammu,Akhnoor,Apple,7800,9800,8800,2/9/2024,31.3,24.2,10,10,97,70
Jammu,Akhnoor,Apple,7800,9800,8800,3/9/2024,29.5,23.2,43.6,43.6,98,75
Jammu,Akhnoor,Apple,7800,11800,9800,4/9/2024,30.6,23.3,6.1,6.1,99,67
Jammu,Akhnoor,Apple,7800,11800,9800,5/9/2024,30.3,23,3.5,3.5,95,68
Jammu,Akhnoor,Apple,7800,11800,9800,6/9/2024,30.5,22.6,13.6,13.6,99,68
Jammu,Akhnoor,Apple,7800,11800,9800,7/9/2024,30.5,23.1,3.3,3.3,93,67
Jammu,Akhnoor,Apple,7800,11800,9800,8/9/2024,31.8,23.7,1.2,1.2,95,58
Jammu,Akhnoor,Apple,7800,11800,9800,9/9/2024,32.6,25.2,0,0,93,59
Jammu,Akhnoor,Apple,7800,11800,9800,10/9/2024,31.2,25,2.5,2.5,95,70
Jammu,Akhnoor,Apple,7800,11800,9800,11/9/2024,31.6,24,0.1,0.1,90,63
Jammu,Akhnoor,Apple,8000,9000,8500,12/9/2024,33.2,23.5,0,0,92,54
Jammu,Akhnoor,Apple,8000,9000,8500,13-09-2024,32,23.4,3.1,3.1,94,64
Jammu,Akhnoor,Apple,8000,9200,8600,14-09-2024,30.8,22,1.9,1.9,95,63
Jammu,Akhnoor,Apple,8000,9200,8600,15-09-2024,31.7,23.3,0,0,91,60
Jammu,Akhnoor,Apple,8000,9200,8600,16-09-2024,32.1,23.3,0,0,88,55
Jammu,Akhnoor,Apple,8000,9200,8600,17-09-2024,32.9,22.7,0,0,90,54
Jammu,Akhnoor,Apple,8000,9200,8600,18-09-2024,32.5,23.7,0,0,88,58
Jammu,Akhnoor,Apple,8000,9200,8600,19-09-2024,31,23,0,0,80,50
Jammu,Akhnoor,Apple,8000,9400,8700,20-09-2024,31.8,22.4,0,0,87,58
Jammu,Akhnoor,Apple,8000,9400,8700,21-09-2024,32.3,23.2,0,0,91,56
Jammu,Akhnoor,Apple,8000,9400,8700,22-09-2024,33.2,25,0,0,88,58
Jammu,Akhnoor,Apple,8000,10000,9000,23-09-2024,34.5,25.3,0,0,88,54
Jammu,Akhnoor,Apple,8000,10000,9000,24-09-2024,34.7,25.7,0,0,87,51
Jammu,Akhnoor,Apple,8000,10000,9000,25-09-2024,33.2,25.8,3.9,3.9,88,60
Jammu,Akhnoor,Apple,8000,10000,9000,26-09-2024,30,23.7,3.5,3.5,95,66
Jammu,Akhnoor,Apple,8000,10400,9200,27-09-2024,31.5,23,4.3,4.3,94,61
Jammu,Akhnoor,Apple,8000,10800,9400,28-09-2024,30.7,21.6,10.1,10.1,98,59
Jammu,Akhnoor,Apple,8000,11000,9500,29-09-2024,30.9,22.7,0,0,93,60
Jammu,Akhnoor,Apple,8200,9400,8800,30-09-2024,31.8,21.2,0,0,95,58
